id,nombre,operador_norm,web,continente,pais,pais_iso,ciudad,direccion,latitud,longitud,estado,estado_ord,anio_registro,inversion_usd_m,cap_mw,consumo_electrico_mw,consumo_agua_ml_año,agua_indirecta_ml_año,agua_total_ml_año,co2_ton_año,tecnologia_refrigeracion,riesgo_hidrico_cuenca,riesgo_hidrico_cuenca_ord,riesgo_hidrico_pais,riesgo_hidrico_pais_ord,divergencia_pais_cuenca,bws_descripcion,tamaño_categoria,tamaño_porredes
9882,Cloud9 Dinamo Arena,Cloud9 LTD,https://cloud9.ge,Asia-Pacífico,GE,GE,Tbilisi,A. Tsereteli Ave 2,41.723259,44.787114,operativo,2,2021,,,3.32,52349760,73289664,125639424,12564,mixto,Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
9869,Netmagic Chandivali - MUM DC07,NTTCINS,https://services.global.ntt/en-us/,Asia-Pacífico,India,IN,Mumbai,Light Hall E Wing Hiranandani Business Park,19.114685,72.890391,operativo,2,2021,,,3.32,52349760,73289664,125639424,12564,mixto,Low - Medium (10-20%),2.0,Extremely High (>80%),5.0,-3.0,CRÍTICO: más del 80% del agua disponible ya está comprometida,,regional
5904,CHT Taipei Aikuo IDC,"Chunghwa Telecom Co., Ltd.",http://www.idc.hinet.net/index.html,Asia-Pacífico,Taiwán,TW,Taipei,"No. 31, Aiguo E. Rd., Da’an Dist., Taipei City 106, Taiwan (R.O.C.)",25.032198,121.524774,operativo,2,2018,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Sin dato,-1.0,2.0,SIN DATO,,regional
5879,CITIC Telecom CPC Datacenter Tallinn,CITIC Telecom International CPC Limited,http://www.citictel-cpc.com,Europa,EE,EE,Tallinn,Sõle 25,59.437102,24.709027,operativo,2,2018,,,3.32,52349760,73289664,125639424,12564,mixto,High (40-80%),4.0,Medium - High (20-40%),3.0,1.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
11181,"Equinix MU4 - Munich, Dornach","Equinix, Inc.",https://www.equinix.com/data-centers/europe-colocation/germany-colocation/munich-data-centers/mu4,Europa,Alemania,DE,Aschheim,Dywidagstr. 10,48.146393,11.682389,operativo,2,2021,,,3.32,52349760,73289664,125639424,12564,mixto,Low - Medium (10-20%),2.0,Medium - High (20-40%),3.0,-1.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
9670,Barcelona Cable Landing Station,AFR-IX Telecom,https://barcelonacls.com,Europa,España,ES,Sant Adrià de Besòs,Carrer de Ramon Viñas 4,41.427287,2.230662,operativo,2,2020,,,3.32,52349760,73289664,125639424,12564,mixto,High (40-80%),4.0,High (40-80%),4.0,0.0,ALTO: entre 40-80% del agua disponible comprometida,,regional
10550,KINX Bundang,KINX Inc.,https://www.kinx.net/?lang=en,Asia-Pacífico,Corea del Sur,KR,Seongnam,"36, Jangmi-ro, Bundang-gu",37.413489,127.1245,operativo,2,2021,,,3.32,52349760,73289664,125639424,12564,mixto,High (40-80%),4.0,Medium - High (20-40%),3.0,1.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
1187,NTT Hamburg 1 Data Center (HAM1),NTT DATA's Global Data Centers division,https://datacenter.hello.global.ntt/en/location/hamburg/hamburg-1-data-center,Europa,Alemania,DE,Hamburg,Langenhorner Chaussee 40,53.637322,10.01565,operativo,2,2012,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
8516,Equinix SH5 - Shanghai,"Equinix, Inc.",https://www.equinix.com/locations/asia-colocation/china-colocation/shanghai-data-centers/sh5/,Asia-Pacífico,China,CN,Shanghai,"Building No. 9,",31.276786,121.541634,operativo,2,2020,,,3.32,52349760,73289664,125639424,12564,mixto,High (40-80%),4.0,Medium - High (20-40%),3.0,1.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
2251,Digital Realty BOS (128 1st Ave),Digital Realty,https://www.digitalrealty.com,América del Norte,Estados Unidos,US,Needham,128 First Avenue,42.301316,-71.219029,operativo,2,2015,,,3.32,52349760,73289664,125639424,12564,evaporativa (agua),Medium - High (20-40%),3.0,Medium - High (20-40%),3.0,0.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
3521,Netia Data Center SOUL,Netia S.A.,https://www.netia.pl/en/operators/produkty/infrastructure/data-center,Europa,Polonia,PL,Krakow,Frassati-Gawrońskiej 3,50.021202,19.896027,operativo,2,2016,,,3.32,52349760,73289664,125639424,12564,mixto,Low - Medium (10-20%),2.0,Low - Medium (10-20%),2.0,0.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
3494,Digital Realty Dublin DUB3,Digital Realty,https://www.digitalrealty.com/data-centers/dublin/grange-castle-business-park-nangor-road-dublin-ireland,Europa,Irlanda,IE,Dublin,Grange Castle Business Park,53.323389,-6.451204,operativo,2,2016,,,3.32,52349760,73289664,125639424,12564,evaporativa (agua),Low - Medium (10-20%),2.0,Low (<10%),1.0,1.0,BAJO: menos del 10% del agua comprometida,,regional
176,Level(3) Sunnyvale,Lumen Technologies Inc,http://www.level3.com/,América del Norte,Estados Unidos,US,Sunnyvale,1380 Kifer Rd.,37.373412,-121.98778,operativo,2,2010,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
11287,Equinix BX1 - Bordeaux,"Equinix, Inc.",https://www.equinix.com/data-centers/europe-colocation/france-colocation/bordeaux-data-centers/bx1,Europa,Francia,FR,Bruges,39 Rue de Strasbourg,44.89582,-0.611387,operativo,2,2021,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
3302,"Avenida Montes Sierra 36, Sevilla",Espacio Rack,https://www.espaciorack.com,Europa,España,ES,Seville,Avenida Montes Sierra 36,37.396502,-5.948152,operativo,2,2016,,,3.32,52349760,73289664,125639424,12564,mixto,Extremely High (>80%),5.0,High (40-80%),4.0,1.0,ALTO: entre 40-80% del agua disponible comprometida,,regional
3659,DIGITALIS Bratislava,VNET a.s.,http://www.dcdigitalis.sk,Europa,SK,SK,Bratislava,Trnavská cesta 110/B,48.164797,17.159861,operativo,2,2017,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,regional
88,"Equinix DC7 - Ashburn, Vienna","Equinix, Inc.",http://www.equinix.com/,América del Norte,Estados Unidos,US,Vienna,7990 Science Applications Ct,38.908422,-77.219692,operativo,2,2010,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
5819,KACST Building 44,King Abdul Aziz City for Science and Technology,https://www.kacst.edu.sa,Oriente Medio,Arabia Saudita,SA,Riyadh,King Abdullah Branch Rd,24.71805,46.64639,operativo,2,2018,,,3.32,52349760,73289664,125639424,12564,mixto,Extremely High (>80%),5.0,Extremely High (>80%),5.0,0.0,CRÍTICO: más del 80% del agua disponible ya está comprometida,,regional
585,1025Connect,1025Connect,http://1025connect.com/,América del Norte,Estados Unidos,US,Westbury,1025 Old Country Road,40.7558,-73.557923,operativo,2,2010,,,3.32,52349760,73289664,125639424,12564,mixto,High (40-80%),4.0,Medium - High (20-40%),3.0,1.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
13840,Datacenter Fibertrust Bandung,PT BINA INFORMATIKA SOLUSI,https://trustix.id/collocation.html,Asia-Pacífico,Indonesia,ID,Bandung,"Gedung Wisma Bumiputera , Lantai 7 Suite #701B",-6.922041,107.616701,operativo,2,2023,,,3.32,52349760,73289664,125639424,12564,mixto,Medium - High (20-40%),3.0,Medium - High (20-40%),3.0,0.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
11633,Cologix SV1,"Cologix, Inc.",http://www.cologix.com,América del Norte,Estados Unidos,US,Santa Clara,2050 Martin Ave,37.365431,-121.961738,operativo,2,2022,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
11648,"Raxio, UG1, Kampala, Uganda",RAXIO DATA CENTRES,https://www.raxiogroup.com/locations/uganda/,África,UG,UG,Kampala,"Plot 781, Block 113, Namanve Industrial Park",0.358071,32.694135,operativo,2,2022,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,regional
2271,Eletronorte Brasilia,Eletronorte,http://www.eln.gov.br/,América del Sur,Brasil,BR,Brasília,"SCN Quadra 06 Conj. A, Blocos B e C, Entrada Norte 2, Asa Norte",-15.786671,-47.892954,operativo,2,2015,,,3.32,52349760,73289664,125639424,12564,mixto,Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
961,DATALINE/UA/Leontovicha9,United systems,http://www.united.net.ua,Europa,UA,UA,Kyiv,9 Leontovicha,50.445102,30.510193,operativo,2,2010,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
9403,123.NET - DC3 - 24245 Northwestern Hwy.,"123.Net, LLC.",https://www.123.net,América del Norte,Estados Unidos,US,Southfield,24245 Northwestern Hwy.,42.466862,-83.234666,operativo,2,2020,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
11516,Galinfocom Lviv,Infocom Trusted Security,https://infocom.ua/services-for-business/colocation/,Europa,UA,UA,Lviv,"Akademika Sakharova Vulytsia, 42",49.829184,24.0128,operativo,2,2021,,,3.32,52349760,73289664,125639424,12564,mixto,Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
6867,MekongNet,MekongNet IXP,http://www.mekongnet.com.kh,Asia-Pacífico,KH,KH,Phnom Penh,"No. 255, Street 370, corner of Street 51",11.548006,104.92752,operativo,2,2019,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,regional
12316,ETIX Nantes #3,Etix Everywhere,https://www.etixeverywhere.com/,Europa,Francia,FR,Couëron,1 RUE DES FORGERONS,47.23842,-1.667363,operativo,2,2022,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
8069,Meeza Data Center - MV2,MEEZA QSTP LLC,https://meeza.net/,Oriente Medio,Qatar,QA,Doha,Qatar Science & Technology Park,25.325315,51.437444,operativo,2,2020,,,3.32,52349760,73289664,125639424,12564,mixto,Extremely High (>80%),5.0,Extremely High (>80%),5.0,0.0,CRÍTICO: más del 80% del agua disponible ya está comprometida,,regional
4615,Baltneta TIER3 Datacenter,"UAB ""Baltnetos komunikacijos""",https://www.balt.net/collocation/data-center-infrastructure/,Europa,LT,LT,Vilnius,Liepkalnio st. 160C,54.63746,25.306727,operativo,2,2017,,,3.32,52349760,73289664,125639424,12564,mixto,Medium - High (20-40%),3.0,Low - Medium (10-20%),2.0,1.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
14135,Namex Napoli - Università Parthenope,Università Parthenope,https://napoli.namex.it/,Europa,Italia,IT,Naples,"via Generale Parisi, 13",40.832179,14.245272,operativo,2,2023,,,3.32,52349760,73289664,125639424,12564,mixto,Extremely High (>80%),5.0,High (40-80%),4.0,1.0,ALTO: entre 40-80% del agua disponible comprometida,,regional
14310,CPD Titan,CPD Titan,https://cpdtitan.com/servicios/,Europa,España,ES,Murcia,Avenida Canal del Taibilla 11,38.029681,-1.163561,operativo,2,2023,,,3.32,52349760,73289664,125639424,12564,mixto,Extremely High (>80%),5.0,High (40-80%),4.0,1.0,ALTO: entre 40-80% del agua disponible comprometida,,regional
8599,TierPoint Seattle,"TierPoint, LLC",https://www.tierpoint.com,América del Norte,Estados Unidos,US,Seattle,140 4th Ave N,47.619446,-122.34811,operativo,2,2020,,,3.32,52349760,73289664,125639424,12564,mixto,Medium - High (20-40%),3.0,Medium - High (20-40%),3.0,0.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
14904,Zoodlabs CLS MMR,Zoodlabs,https://zoodlabs.com,África,SL,SL,Freetown,"1 Bendu's Drive,Lumley Beach",8.460225,-13.278781,operativo,2,2024,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,regional
13192,nLighten Strasbourg SXB1,nLighten HQ BV,https://www.nlighten.com/fr/france-centres-de-donnees/strasbourg/,Europa,Francia,FR,Illkirch-Graffenstaden,Rue Jean-Dominique Cassini,48.520417,7.737083,operativo,2,2023,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
2051,Orange Polska // Białystok,Orange Polska Spolka Akcyjna,http://www.orange.pl,Europa,Polonia,PL,Białystok,Ul. Kościelna 10,53.133716,23.165997,operativo,2,2014,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Low - Medium (10-20%),2.0,-1.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
6782,STT Bangalore 1,ST Telemedia Global Data Centres,http://www.sttelemediagdc.com,Asia-Pacífico,India,IN,Bangalore,"#18, 19 & 20, EPIP Layout, KIADB, Whitefield",12.98123,77.725643,operativo,2,2019,,,3.32,52349760,73289664,125639424,12564,mixto,Extremely High (>80%),5.0,Extremely High (>80%),5.0,0.0,CRÍTICO: más del 80% del agua disponible ya está comprometida,,regional
8076,GTD Peru Data Center,Gtd Peru,http://www.gtdperu.com,América del Sur,Perú,PE,Lima,"Calle Enrique Villanueva NRO. 105,,",-12.12544,-76.977432,operativo,2,2020,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
15415,neuCentrIX - Makassar Mattoangin,PT Telekomunikasi Indonesia Int,https://www.neucentrix.co.id/en/service/colocation,Asia-Pacífico,Indonesia,ID,Makassar,"DC NeuCentrIX Batu Ampar II Jl. Matoangin,",-5.161469,119.415443,operativo,2,2024,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
1419,Fusion - Cleveland,Fusion Connect,https://www.fusionconnect.com/,América del Norte,Estados Unidos,US,Cleveland,1621 Euclid Ave,41.501689,-81.680462,operativo,2,2013,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
9205,Digital Realty Singapore SIN12,Digital Realty,https://www.digitalrealty.com,Asia-Pacífico,Singapur,SG,Singapore,11 Loyang Close,1.372745,103.970622,operativo,2,2020,,,3.32,52349760,73289664,125639424,12564,evaporativa (agua),Low (<10%),1.0,NoData,-1.0,2.0,SIN DATO,,regional
1459,"Equinix HE5 - Helsinki, Viikinmäki","Equinix, Inc.",http://www.equinix.com/locations/,Europa,Finlandia,FI,Helsinki,Sahamyllyntie 4,60.220067,24.985015,operativo,2,2013,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,regional
1467,CyrusOne Cincinnati 7th St,CyrusOne Inc.,http://www.cyrusone.com,América del Norte,Estados Unidos,US,Cincinnati,209-229 West 7th St,39.102771,-84.517262,operativo,2,2013,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
260,VIVI Vienna (Wien),KAPPER NETWORK-COMMUNICATIONS GmbH,https://kapper.net,Europa,Austria,AT,Vienna,Liebiggasse 9,48.213465,16.356475,operativo,2,2010,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,regional
730,Cogent Tours,"Cogent Communications, Inc.",http://www.cogentco.com/fr/network_datacenters.php,Europa,Francia,FR,Tours,171 rue des Douets,47.432609,0.686648,operativo,2,2010,,,3.32,52349760,73289664,125639424,12564,mixto,Low - Medium (10-20%),2.0,Medium - High (20-40%),3.0,-1.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
731,Cogent Velizy,"Cogent Communications, Inc.",http://www.cogentco.com/fr/network_datacenters.php,Europa,Francia,FR,Vélizy-Villacoublay,16 rue Grange Damerose,48.783682,2.208055,operativo,2,2010,,,3.32,52349760,73289664,125639424,12564,mixto,Low - Medium (10-20%),2.0,Medium - High (20-40%),3.0,-1.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
11613,Elea CTA1 - Curitiba,Elea Data Centers,https://www.eleadigital.com/7/data-centers#a33,América del Sur,Brasil,BR,Curitiba,"Travessa Teixeira De Freitas, 73",-25.424768,-49.281141,operativo,2,2022,,,3.32,52349760,73289664,125639424,12564,mixto,Low - Medium (10-20%),2.0,Low - Medium (10-20%),2.0,0.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
1021,Level(3) Dallas,Lumen Technologies Inc,http://www.level3.com/,América del Norte,Estados Unidos,US,Dallas,3180 Irving Blvd.,32.807584,-96.86816,operativo,2,2011,,,3.32,52349760,73289664,125639424,12564,mixto,Low - Medium (10-20%),2.0,Medium - High (20-40%),3.0,-1.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
9187,Datacenter Services Douala,ST Digital,https://www.datacenter-services.net,África,CM,CM,Douala,"Rue 1033, port de douala, Bonanjo",4.056759,9.696225,operativo,2,2020,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,regional
6950,Verne Helsinki,Verne Global,https://www.verneglobal.com/finland,Europa,Finlandia,FI,Vantaa,Mittalinja 1,60.303515,25.101186,operativo,2,2019,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,regional
14510,Data Felix DF01,Data Felix srl,https://www.datafelix.it/,Europa,Italia,IT,Caserta,Viale Enrico Mattei,41.0664,14.321438,operativo,2,2024,,,3.32,52349760,73289664,125639424,12564,mixto,Extremely High (>80%),5.0,High (40-80%),4.0,1.0,ALTO: entre 40-80% del agua disponible comprometida,,regional
2873,H5 Data Centers Silicon Valley,H5 Data Centers,https://h5datacenters.com/silicon-valley-colocation.html,América del Norte,Estados Unidos,US,Sunnyvale,1360 Kifer Road,37.372036,-121.987545,operativo,2,2016,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
4073,AtlasEdge DC Berlin BER001,AtlasEdge,https://atlasedge.com/data-centres/berlin/,Europa,Alemania,DE,Berlin,Wiebestr. 46,52.527509,13.318852,operativo,2,2017,,,3.32,52349760,73289664,125639424,12564,mixto,High (40-80%),4.0,Medium - High (20-40%),3.0,1.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
15796,IXcellerate MOS5,IXcellerate LLC,https://ixcellerate.ru/,Europa,Rusia,RU,Moscow,Podolskikh Kursantov 15B,55.607586,37.624945,operativo,2,2025,,,3.32,52349760,73289664,125639424,12564,mixto,Extremely High (>80%),5.0,Low - Medium (10-20%),2.0,3.0,MEDIO-BAJO: 10-20% del agua comprometida,,regional
2957,Zayo Baltimore - 111 Market Pl,Zayo Group,http://www.databank.com,América del Norte,Estados Unidos,US,Baltimore,111 Market Pl,39.287414,-76.606104,operativo,2,2016,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
12234,"ark data centers - Boise, ID",ark data centers,https://www.arkdna.com,América del Norte,Estados Unidos,US,Boise,2653 S Victory View Way,43.579984,-116.290797,operativo,2,2022,,,3.32,52349760,73289664,125639424,12564,mixto,Low - Medium (10-20%),2.0,Medium - High (20-40%),3.0,-1.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
12226,GDC Tallinn DC-1,MCF Group Estonia OU,https://www.greenergydatacenters.com/,Europa,EE,EE,Saue vald,Alajaama tee 1,59.386898,24.561308,operativo,2,2022,,,3.32,52349760,73289664,125639424,12564,mixto,High (40-80%),4.0,Medium - High (20-40%),3.0,1.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
12168,Equinix AB1 - Abidjan,"Equinix, Inc.",https://www.equinix.com/data-centers/europe-colocation/cote-divoire-colocation/abidjan-data-centers/ab1,África,Costa de Marfil,CI,Grand Bassam,Parc Technologique du VITIB – Zone Franche,5.230347,-3.757779,operativo,2,2022,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Low (<10%),1.0,0.0,BAJO: menos del 10% del agua comprometida,,regional
2593,Centersquare Chicago (ORD2),Centersquare,https://centersquaredc.com/data-centers/chicago,América del Norte,Estados Unidos,US,Elk Grove Village,2425 Busse Road Elk Grove Village,41.99209,-87.958015,operativo,2,2016,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
1772,Web Werks Pune 1,Web Werks DataCenter Pvt. Ltd.,http://www.webwerks.in/datacenter-facilities/pune-datacenter/,Asia-Pacífico,India,IN,Pune,"Blue Ridge, Hinjewadi",18.581465,73.736512,operativo,2,2014,,,3.32,52349760,73289664,125639424,12564,mixto,Extremely High (>80%),5.0,Extremely High (>80%),5.0,0.0,CRÍTICO: más del 80% del agua disponible ya está comprometida,,regional
7878,CENTRA CLT01 - Charlotte NC (701 E Trade),CENTRA Digital Interconnect,https://centradigital.com,América del Norte,Estados Unidos,US,Charlotte,701 E Trade St,35.222101,-80.836747,operativo,2,2019,,,3.32,52349760,73289664,125639424,12564,mixto,Low (<10%),1.0,Medium - High (20-40%),3.0,-2.0,MEDIO-ALTO: 20-40% del agua comprometida,,regional
